rank,row,col,utility,suitability,basis_match,block_row,block_col
3157,107,35,0.4920535,0.21854387,1,6,2
3158,40,67,0.49204528,0.21853124,1,2,4
3159,228,56,0.4920317,0.21851029,1,14,3
3160,123,193,0.4920131,0.2184817,1,7,12
3161,124,190,0.4920131,0.2184817,1,7,11
3162,38,190,0.4920131,0.2184817,1,2,11
3163,39,63,0.4920131,0.2184817,1,2,3
3164,125,189,0.49199164,0.21844867,1,7,11
3165,39,66,0.4919809,0.21843216,1,2,4
3166,43,58,0.49197108,0.21841705,1,2,3
3167,193,28,0.49191582,0.21833207,1,12,1
3168,104,36,0.49191582,0.21833207,1,6,2
3169,37,191,0.4918304,0.21820064,1,2,11
3170,50,193,0.49180102,0.21815543,1,3,12
3171,156,125,0.49179786,0.21815057,1,9,7
3172,51,68,0.49179786,0.21815057,1,3,4
3173,156,10,0.49176642,0.21810222,1,9,0
3174,242,10,0.49176642,0.21810222,1,15,0
3175,41,60,0.49176583,0.2181013,1,2,3
3176,41,195,0.49176583,0.2181013,1,2,12
3177,42,188,0.49174428,0.21806814,1,2,11
3178,231,189,0.49172336,0.21803594,1,14,11
3179,160,135,0.49172336,0.21803594,1,10,8
3180,154,133,0.49165943,0.2179376,1,9,8
3181,209,62,0.4916581,0.21793555,1,13,3
3182,39,67,0.4916581,0.21793555,1,2,4
3183,39,65,0.4916581,0.21793555,1,2,4
3184,40,68,0.49164838,0.21792062,1,2,4
3185,126,196,0.4915815,0.2178177,1,7,12
3186,104,160,0.49155277,0.21777354,1,6,10
3187,22,160,0.49155277,0.21777354,1,1,10
3188,106,161,0.49155277,0.21777354,1,6,10
3189,226,55,0.49155277,0.21777354,1,14,3
3190,20,159,0.49155277,0.21777354,1,1,9
3191,226,183,0.49155277,0.21777354,1,14,11
3192,193,32,0.49155277,0.21777354,1,12,2
3193,72,8,0.49155277,0.21777354,1,4,0
3194,158,136,0.49155277,0.21777354,1,9,8
3195,191,31,0.49155277,0.21777354,1,11,1
3196,140,183,0.49155277,0.21777354,1,8,11
3197,163,131,0.49152958,0.21773781,1,10,8
3198,151,130,0.4915101,0.21770786,1,9,8
3199,85,123,0.49150705,0.21770316,1,5,7
3200,52,56,0.49149942,0.21769145,1,3,3
3201,127,195,0.49149626,0.21768658,1,7,12
3202,124,195,0.49147466,0.21765333,1,7,12
3203,209,189,0.49144226,0.21760347,1,13,11
3204,144,55,0.4914322,0.21758798,1,9,3
3205,154,9,0.4914322,0.21758798,1,9,0
3206,68,9,0.4914322,0.21758798,1,4,0
3207,83,122,0.4913581,0.217474,1,5,7
3208,123,194,0.49134493,0.21745378,1,7,12
3209,60,64,0.49133915,0.21744485,1,3,4
3210,231,64,0.49133915,0.21744484,1,14,4
3211,151,128,0.49133915,0.21744484,1,9,8
3212,55,195,0.49133915,0.21744484,1,3,12
3213,73,10,0.49131656,0.21741013,1,4,0
3214,239,10,0.49131656,0.21741013,1,14,0
3215,70,10,0.49131656,0.21741013,1,4,0
3216,237,9,0.49131656,0.21741013,1,14,0
3217,123,63,0.49123672,0.21728727,1,7,3
3218,84,123,0.4912042,0.21723728,1,5,7
3219,155,134,0.49118927,0.21721429,1,9,8
3220,152,132,0.49117857,0.2171978,1,9,8
3221,152,131,0.4911357,0.21713185,1,9,8
3222,151,131,0.4911357,0.21713185,1,9,8
3223,163,135,0.491125,0.21711536,1,10,8
3224,43,185,0.49111167,0.2170949,1,2,11
3225,127,60,0.49107412,0.21703711,1,7,3
3226,230,55,0.49102694,0.21696456,1,14,3
3227,66,8,0.49102694,0.21696456,1,4,0
3228,106,28,0.49102694,0.21696456,1,6,1
3229,107,163,0.49102694,0.21696456,1,6,10
3230,232,183,0.49102694,0.21696456,1,14,11
3231,37,63,0.491009,0.21693692,1,2,3
3232,37,66,0.491009,0.21693692,1,2,4
3233,37,67,0.491009,0.21693692,1,2,4
3234,123,189,0.491009,0.21693693,1,7,11
3235,38,63,0.491009,0.21693692,1,2,3
3236,38,66,0.491009,0.21693692,1,2,4
3237,38,64,0.491009,0.21693692,1,2,4
3238,37,64,0.491009,0.21693692,1,2,4
3239,38,65,0.491009,0.21693692,1,2,4
3240,38,67,0.491009,0.21693692,1,2,4
3241,123,190,0.491009,0.21693693,1,7,11
3242,123,191,0.491009,0.21693693,1,7,11
3243,45,197,0.490977,0.21688767,1,2,12
3244,230,182,0.49095732,0.2168574,1,14,11
