rank,row,col,utility,suitability,basis_match
981,199,199,0.68722606,0.5188093,1
982,182,181,0.6871731,0.5187279,1
983,181,192,0.6869151,0.51833093,1
984,180,156,0.68675745,0.51808846,1
985,192,201,0.6866572,0.51793414,1
986,155,173,0.6865708,0.5178013,1
987,170,175,0.6865475,0.51776546,1
988,177,177,0.68649995,0.5176922,1
989,156,171,0.68649775,0.5176889,1
990,194,192,0.68649775,0.5176889,1
991,167,193,0.6863526,0.5174656,1
992,168,158,0.6862422,0.5172958,1
993,158,158,0.6861794,0.51719916,1
994,147,193,0.686108,0.5170893,1
995,189,200,0.6859096,0.51678413,1
996,192,179,0.68574834,0.5165359,1
997,192,171,0.6857119,0.5164799,1
998,187,201,0.6856093,0.516322,1
999,175,161,0.6855804,0.51627755,1
1000,155,191,0.68546236,0.516096,1
1001,198,181,0.6854511,0.51607865,1
1002,149,201,0.685441,0.5160631,1
1003,163,193,0.68542343,0.5160361,1
1004,164,156,0.6853713,0.51595587,1
1005,144,185,0.685133,0.5155892,1
1006,161,192,0.6850917,0.5155257,1
1007,160,183,0.68506956,0.5154917,1
1008,177,207,0.68498755,0.51536554,1
1009,154,207,0.6849543,0.5153143,1
1010,169,160,0.684639,0.5148293,1
1011,189,204,0.68461215,0.514788,1
1012,156,173,0.684559,0.51470613,1
1013,185,184,0.6842915,0.5142947,1
1014,171,198,0.6842744,0.5142683,1
1015,202,195,0.68417054,0.51410854,1
1016,153,173,0.6841457,0.51407033,1
1017,198,173,0.6840435,0.5139132,1
1018,160,186,0.68399096,0.5138322,1
1019,203,193,0.6837853,0.5135159,1
1020,170,191,0.6836452,0.5133003,1
1021,190,205,0.6836167,0.5132565,1
1022,171,159,0.6834306,0.5129702,1
1023,173,210,0.6832632,0.51271266,1
1024,156,165,0.68314743,0.51253456,1
1025,169,167,0.6829747,0.51226884,1
1026,170,166,0.6826385,0.5117516,1
1027,166,211,0.6824331,0.51143557,1
1028,161,190,0.68226945,0.5111838,1
1029,201,197,0.6821727,0.51103497,1
1030,165,204,0.68213797,0.51098156,1
1031,199,173,0.68206155,0.510864,1
1032,163,183,0.68200827,0.51078194,1
1033,154,173,0.6819732,0.51072806,1
1034,195,189,0.6818805,0.5105854,1
1035,185,157,0.68178475,0.51043814,1
1036,172,184,0.6817033,0.5103128,1
1037,180,207,0.6816049,0.51016146,1
1038,187,207,0.6814964,0.50999445,1
1039,172,202,0.6814867,0.50997955,1
1040,156,190,0.6813334,0.5097437,1
1041,192,190,0.681139,0.50944465,1
1042,151,197,0.6809107,0.50909346,1
1043,188,164,0.68084395,0.50899076,1
1044,79,62,0.6807123,0.50878817,1
1045,177,208,0.6805264,0.5085021,1
1046,170,208,0.68041015,0.5083233,1
1047,172,201,0.680408,0.50832003,1
1048,193,201,0.68040204,0.5083108,1
1049,179,157,0.6801132,0.5078665,1
1050,181,170,0.6800448,0.5077612,1
1051,167,155,0.67983043,0.50743145,1
1052,185,199,0.67963284,0.50712746,1
1053,170,185,0.67955744,0.50701153,1
1054,160,169,0.6794714,0.5068791,1
1055,174,171,0.6793928,0.5067582,1
1056,154,208,0.6791891,0.5064448,1
1057,157,185,0.6791717,0.506418,1
1058,195,193,0.6787622,0.505788,1
1059,170,158,0.6783821,0.50520325,1
1060,163,166,0.67785645,0.50439453,1
1061,164,157,0.6778245,0.5043454,1
1062,194,164,0.6778121,0.5043263,1
1063,192,185,0.677804,0.5043138,1
1064,153,189,0.6777935,0.5042978,1
1065,174,185,0.6772426,0.50345016,1
1066,196,200,0.6771395,0.50329155,1
1067,172,189,0.67702365,0.5031134,1
1068,171,201,0.6769608,0.50301665,1
1069,175,172,0.6769079,0.50293523,1
1070,184,178,0.67680335,0.5027744,1
1071,153,199,0.67679095,0.5027554,1
1072,189,169,0.67676085,0.50270903,1
1073,78,62,0.6762444,0.50191444,1
1074,160,187,0.6759287,0.50142884,1
1075,173,179,0.6757768,0.5011951,1
1076,164,172,0.67548794,0.5007507,1
1077,172,203,0.67540884,0.50062895,1
1078,198,177,0.6751915,0.50029474,1
1079,164,178,0.67512,0.5001846,1
1080,163,194,0.67509925,0.5001527,1
1081,190,161,0.67495215,0.49992642,1
1082,184,182,0.6746839,0.49951372,1
1083,194,201,0.67465436,0.49946824,1
1084,200,173,0.67464983,0.4994613,1
1085,161,165,0.67449117,0.49921715,1
1086,96,58,0.67438066,0.4990472,1
1087,157,179,0.6743081,0.49893558,1
1088,198,192,0.67388463,0.498284,1
1089,170,176,0.6736479,0.4979198,1
1090,162,206,0.67345107,0.49761704,1
1091,161,206,0.67335486,0.49746904,1
1092,183,203,0.67333806,0.49744317,1
1093,179,173,0.6733342,0.4974372,1
1094,168,193,0.67243934,0.49606058,1
1095,99,58,0.6723242,0.49588332,1
1096,158,170,0.67229056,0.49583167,1
1097,146,194,0.6721681,0.4956432,1
1098,180,208,0.6721108,0.49555513,1
1099,175,171,0.6720643,0.49548355,1
1100,150,165,0.67149425,0.49460655,1
1101,181,177,0.6712532,0.4942357,1
1102,149,202,0.67120874,0.4941673,1
1103,159,210,0.6708767,0.49365646,1
1104,172,161,0.67082536,0.49357745,1
1105,163,181,0.6707784,0.49350527,1
1106,169,169,0.6706923,0.49337277,1
1107,159,171,0.67064625,0.49330196,1
1108,176,210,0.67061096,0.49324766,1
1109,181,174,0.6705388,0.4931366,1
1110,190,171,0.6705382,0.49313575,1
1111,176,205,0.67037916,0.49289104,1
1112,174,161,0.67015177,0.4925412,1
1113,79,61,0.6701293,0.49250662,1
1114,197,178,0.67011905,0.49249092,1
1115,153,200,0.66993254,0.49220392,1
1116,199,201,0.66991335,0.49217442,1
1117,201,192,0.66979253,0.49198848,1
1118,197,173,0.66977197,0.49195692,1
1119,198,170,0.6695367,0.491595,1
1120,185,166,0.66935766,0.49131957,1
1121,169,175,0.66925645,0.49116385,1
1122,163,197,0.66920614,0.4910864,1
1123,192,178,0.669189,0.49106002,1
1124,169,191,0.66894174,0.49067965,1
1125,170,161,0.66893345,0.49066687,1
1126,174,178,0.66892666,0.4906564,1
1127,177,164,0.6686005,0.49015462,1
1128,178,209,0.6685673,0.49010363,1
1129,202,175,0.66819143,0.48952535,1
1130,160,199,0.6681397,0.48944572,1
1131,180,161,0.668128,0.48942772,1
1132,196,173,0.6680367,0.4892872,1
1133,203,182,0.6677638,0.48886743,1
1134,162,193,0.6676091,0.48862934,1
1135,169,197,0.66760075,0.48861656,1
1136,203,183,0.66751724,0.48848808,1
1137,182,204,0.66746557,0.4884086,1
1138,173,201,0.66735643,0.4882407,1
1139,169,207,0.6668918,0.4875259,1
1140,163,195,0.66684914,0.48746026,1
1141,194,206,0.66683227,0.4874343,1
1142,160,191,0.66678315,0.48735872,1
1143,193,185,0.66675496,0.48731542,1
1144,194,200,0.66667056,0.48718554,1
1145,173,171,0.6665287,0.4869673,1
1146,191,178,0.6665038,0.48692897,1
1147,175,185,0.6661611,0.48640174,1
1148,172,212,0.66614187,0.48637217,1
1149,173,180,0.665992,0.48614153,1
1150,155,204,0.66591686,0.48602596,1
1151,159,190,0.66576624,0.48579425,1
1152,184,198,0.6657138,0.48571354,1
1153,171,207,0.66571134,0.4857098,1
1154,75,62,0.6656877,0.48567343,1
1155,177,187,0.66568756,0.48567322,1
1156,154,188,0.6656798,0.48566124,1
1157,155,207,0.66563547,0.48559302,1
1158,172,200,0.66552484,0.48542282,1
1159,160,201,0.6654459,0.4853015,1
1160,189,199,0.6654377,0.48528883,1
1161,162,190,0.6654377,0.48528883,1
1162,183,169,0.66521657,0.4849486,1
1163,179,209,0.66507506,0.48473093,1
1164,183,211,0.66501486,0.48463824,1
1165,198,166,0.6650072,0.48462644,1
1166,186,196,0.66478145,0.48427913,1
1167,101,59,0.664751,0.4842323,1
1168,202,173,0.66474146,0.48421767,1
1169,174,201,0.66466343,0.48409757,1
1170,194,202,0.6646496,0.4840764,1
1171,186,201,0.6646204,0.48403144,1
1172,162,175,0.66458607,0.48397857,1
1173,155,172,0.6645527,0.48392722,1
1174,187,191,0.664449,0.48376766,1
1175,188,181,0.6643368,0.4835951,1
1176,168,170,0.6643144,0.48356068,1
1177,163,198,0.6643085,0.48355153,1
1178,159,201,0.66430604,0.4835478,1
1179,182,211,0.66426134,0.483479,1
1180,165,211,0.66394067,0.48298565,1
1181,176,178,0.6637765,0.48273313,1
1182,192,180,0.6637647,0.48271492,1
1183,194,173,0.6635922,0.48244962,1
1184,179,189,0.6634226,0.48218864,1
1185,151,181,0.6633842,0.48212954,1
1186,190,179,0.66336876,0.4821058,1
1187,194,203,0.6633055,0.48200858,1
1188,194,186,0.6632594,0.4819375,1
1189,171,191,0.66318524,0.48182353,1
1190,173,166,0.66317844,0.48181304,1
1191,155,177,0.6628058,0.48123977,1
1192,146,179,0.66279995,0.4812307,1
1193,177,193,0.66266656,0.48102546,1
1194,184,173,0.66252875,0.48081353,1
1195,154,200,0.66237605,0.48057854,1
1196,165,173,0.66221344,0.4803284,1
1197,195,184,0.6621264,0.48019454,1
1198,190,180,0.66188985,0.47983056,1
1199,168,179,0.6618606,0.47978556,1
1200,167,204,0.66173536,0.4795929,1
1201,186,165,0.66165423,0.4794681,1
1202,155,202,0.6615304,0.47927746,1
1203,163,191,0.6613537,0.47900566,1
1204,156,205,0.66115427,0.4786989,1
1205,177,158,0.66106784,0.4785659,1
1206,172,183,0.6610617,0.4785565,1
1207,164,169,0.66098344,0.47843614,1
1208,175,190,0.6609216,0.47834086,1
1209,157,205,0.6608423,0.4782189,1
1210,177,205,0.66080856,0.47816706,1
1211,170,190,0.6607212,0.4780326,1
1212,168,159,0.66036665,0.4774872,1
1213,100,61,0.6603297,0.4774303,1
1214,163,199,0.660223,0.47726613,1
1215,202,178,0.65995914,0.47686026,1
1216,199,169,0.6597469,0.47653368,1
1217,197,190,0.659745,0.4765308,1
1218,169,157,0.6597444,0.4765299,1
1219,159,170,0.6595677,0.47625804,1
1220,154,206,0.65948904,0.47613707,1
1221,163,170,0.65925026,0.47576967,1
1222,147,184,0.6591279,0.4755814,1
1223,196,183,0.6590978,0.4755351,1
1224,179,199,0.6590539,0.47546762,1
1225,171,175,0.65890396,0.4752369,1
1226,183,158,0.65863156,0.47481784,1
1227,171,165,0.658599,0.47476777,1
1228,171,190,0.65859056,0.47475475,1
1229,181,210,0.65849113,0.47460175,1
1230,201,170,0.658445,0.47453085,1
1231,155,206,0.65843517,0.47451568,1
1232,150,192,0.6582968,0.4743029,1
1233,167,211,0.65826094,0.4742477,1
1234,161,201,0.6580266,0.47388703,1
1235,169,201,0.657848,0.4736123,1
1236,155,185,0.6578374,0.47359595,1
1237,86,96,0.65768313,0.47335863,1
1238,176,214,0.6573188,0.47279814,1
1239,173,205,0.65721536,0.47263902,1
1240,193,191,0.657007,0.4723185,1
1241,188,191,0.65687835,0.47212055,1
1242,202,191,0.656758,0.47193542,1
1243,146,193,0.6566182,0.4717203,1
1244,163,207,0.65612864,0.47096723,1
1245,194,185,0.6560345,0.47082236,1
1246,193,177,0.65598774,0.47075033,1
1247,191,166,0.6559445,0.47068393,1
1248,180,172,0.65591633,0.4706406,1
1249,155,205,0.65582144,0.4704946,1
1250,171,208,0.65571004,0.47032315,1
1251,178,199,0.6555772,0.47011882,1
1252,162,176,0.6555377,0.4700581,1
1253,172,204,0.65521187,0.46955675,1
1254,154,199,0.65491843,0.4691053,1
1255,176,179,0.6548315,0.46897155,1
1256,169,193,0.65480685,0.4689336,1
1257,157,190,0.65480065,0.46892413,1
1258,178,205,0.6547266,0.46881026,1
1259,178,200,0.65467,0.46872315,1
1260,159,184,0.6542779,0.4681199,1
1261,158,201,0.6542019,0.468003,1
1262,172,167,0.6542019,0.468003,1
1263,84,96,0.6541053,0.46785435,1
1264,169,208,0.65402186,0.46772602,1
1265,176,185,0.6537498,0.46730745,1
1266,203,181,0.6537484,0.46730527,1
1267,197,179,0.6536555,0.4671623,1
1268,180,209,0.6535463,0.4669943,1
1269,76,59,0.65339816,0.46676642,1
1270,166,210,0.65325654,0.46654853,1
1271,191,190,0.6530541,0.4662371,1
1272,170,174,0.6529659,0.46610138,1
1273,162,185,0.6527164,0.46571758,1
1274,163,208,0.6524291,0.46527556,1
1275,190,190,0.6524243,0.46526814,1
1276,189,181,0.65238833,0.46521285,1
1277,149,169,0.6523666,0.46517938,1
1278,161,175,0.65225637,0.46500984,1
1279,147,172,0.65219355,0.46491316,1
1280,196,184,0.65208626,0.46474817,1
1281,166,202,0.6520395,0.4646762,1
1282,171,158,0.65180254,0.46431157,1
1283,168,199,0.6517637,0.46425188,1
1284,173,172,0.65174484,0.4642229,1
1285,153,198,0.65170217,0.4641572,1
1286,165,210,0.65146357,0.46379015,1
1287,180,197,0.6514252,0.46373108,1
1288,192,173,0.6513928,0.46368134,1
1289,189,190,0.6513818,0.46366432,1
1290,188,208,0.65072274,0.46265042,1
1291,159,167,0.6506976,0.46261168,1
1292,162,165,0.6506568,0.462549,1
1293,186,208,0.6503999,0.46215376,1
1294,169,181,0.6497146,0.46109933,1
1295,190,184,0.6495628,0.46086586,1
1296,198,174,0.64949954,0.4607686,1
1297,160,182,0.6491914,0.4602944,1
1298,169,174,0.64912415,0.46019104,1
1299,160,207,0.6489216,0.45987937,1
1300,164,182,0.6488346,0.45974553,1
1301,171,169,0.6479479,0.4583814,1
1302,193,176,0.64794457,0.45837626,1
1303,152,195,0.6478143,0.45817584,1
1304,159,172,0.6474619,0.45763364,1
1305,156,201,0.6471534,0.45715904,1
1306,175,213,0.6467532,0.45654345,1
1307,177,186,0.6467011,0.4564633,1
1308,102,60,0.64631593,0.45587075,1
1309,165,164,0.6462349,0.45574608,1
1310,168,173,0.6461464,0.45560995,1
1311,194,165,0.64613783,0.45559666,1
1312,159,205,0.6457726,0.45503473,1
1313,161,209,0.6455414,0.4546792,1
1314,193,175,0.64529467,0.45429948,1
1315,185,156,0.6451546,0.45408398,1
1316,173,213,0.6448741,0.4536525,1
1317,147,166,0.6447693,0.4534912,1
1318,174,215,0.64470315,0.45338956,1
1319,157,201,0.6446444,0.45329913,1
1320,160,208,0.64413136,0.45250982,1
1321,99,61,0.64352924,0.45158345,1
1322,176,209,0.64323366,0.4511287,1
1323,158,166,0.64314485,0.45099214,1
1324,197,180,0.64293087,0.45066288,1
1325,197,181,0.64280677,0.45047197,1
1326,196,182,0.6422933,0.449682,1
1327,196,189,0.642138,0.44944304,1
1328,158,173,0.6420874,0.44936526,1
1329,184,158,0.6418328,0.4489736,1
1330,160,209,0.64152575,0.44850123,1
1331,195,167,0.6413039,0.44815987,1
1332,174,156,0.6411459,0.44791678,1
1333,158,161,0.64091444,0.44756076,1
1334,194,178,0.6405598,0.44701508,1
1335,162,159,0.6404494,0.44684526,1
1336,172,210,0.64036953,0.4467224,1
1337,199,177,0.64003384,0.44620594,1
1338,203,184,0.63961923,0.44556803,1
1339,196,178,0.63929826,0.44507426,1
1340,185,158,0.63923216,0.44497252,1
1341,97,58,0.6384877,0.44382724,1
1342,198,176,0.6382625,0.44348085,1
1343,167,210,0.6381897,0.44336873,1
1344,187,159,0.63787097,0.44287845,1
1345,162,209,0.6375965,0.44245613,1
1346,178,157,0.6363668,0.4405643,1
1347,202,177,0.6358665,0.43979472,1
1348,186,158,0.6347494,0.43807602,1
1349,175,215,0.6346741,0.4379601,1
1350,203,176,0.63423395,0.43728304,1
1351,181,209,0.6339675,0.4368731,1
1352,198,182,0.63366514,0.43640792,1
1353,156,170,0.63364434,0.43637595,1
1354,155,165,0.63356984,0.4362613,1
1355,198,175,0.63311017,0.4355541,1
1356,177,210,0.632823,0.43511233,1
1357,166,214,0.63126016,0.432708,1
1358,159,168,0.63104314,0.43237406,1
1359,195,185,0.63051283,0.43155822,1
1360,197,171,0.63019985,0.4310767,1
1361,155,158,0.6291152,0.42940804,1
1362,155,171,0.62835073,0.42823187,1
1363,161,159,0.62736213,0.42671102,1
1364,171,209,0.6267414,0.42575607,1
1365,184,211,0.62648046,0.4253546,1
1366,183,155,0.62623125,0.4249712,1
1367,168,155,0.6258161,0.42433244,1
1368,186,159,0.62576777,0.4242581,1
1369,164,210,0.6254201,0.42372328,1
1370,165,214,0.62505436,0.42316052,1
1371,182,209,0.6244503,0.42223123,1
1372,170,209,0.6240201,0.42156935,1
1373,146,171,0.623201,0.42030925,1
1374,167,214,0.6226392,0.41944495,1
1375,163,209,0.6224247,0.41911495,1
1376,163,157,0.6223934,0.41906682,1
1377,83,96,0.622386,0.41905537,1
1378,148,165,0.62166536,0.41794673,1
1379,165,158,0.62147,0.4176461,1
1380,166,212,0.6208107,0.41663185,1
1381,169,209,0.62073445,0.41651458,1
1382,182,155,0.6206665,0.41640997,1
1383,170,157,0.62049556,0.41614705,1
1384,190,210,0.6199722,0.41534194,1
1385,169,156,0.6191799,0.41412297,1
1386,164,158,0.61905,0.4139232,1
1387,193,159,0.61822426,0.4126527,1
1388,186,157,0.6175931,0.4116817,1
1389,157,159,0.61729705,0.4112263,1
1390,163,158,0.61698353,0.41074398,1
1391,190,157,0.61659646,0.41014847,1
1392,180,210,0.6159446,0.40914556,1
1393,189,208,0.6155602,0.40855408,1
1394,154,159,0.6153182,0.40818182,1
1395,78,61,0.6152678,0.40810433,1
1396,186,209,0.6147634,0.40732834,1
1397,176,159,0.6143302,0.40666187,1
1398,75,60,0.6143089,0.4066291,1
1399,173,156,0.61416435,0.40640673,1
1400,179,156,0.610093,0.40014315,1
1401,77,58,0.6057086,0.3933979,1
1402,156,157,0.6042023,0.39108038,1
1403,143,185,0.5839919,0.35998753,1
1404,192,157,0.5831351,0.3586694,1
1405,143,187,0.5736565,0.34408697,1
1406,154,158,0.5735929,0.34398907,1
1407,192,209,0.57259285,0.34245062,1
1408,75,59,0.5701586,0.33870554,1
1409,194,159,0.5645182,0.33002806,1
1410,143,184,0.56280583,0.3273936,1
1411,159,158,0.5620221,0.32618782,1
1412,159,156,0.55313516,0.31251565,1
1413,74,62,0.55019224,0.3079881,1
1414,193,209,0.549299,0.30661386,1
1415,157,156,0.54806626,0.30471733,1
1416,92,96,0.5468835,0.30289778,1
1417,91,96,0.5440211,0.29849407,1
1418,158,156,0.53868663,0.2902871,1
1419,142,184,0.53859305,0.29014313,1
1420,74,63,0.5382577,0.28962722,1
1421,142,185,0.53557205,0.2854955,1
1422,74,60,0.5351373,0.28482658,1
1423,153,159,0.5343095,0.2835531,1
1424,143,191,0.531887,0.2798262,1
1425,99,96,0.5304034,0.27754363,1
1426,143,190,0.53039217,0.27752647,1
1427,98,96,0.52979356,0.27660552,1
1428,142,188,0.5297596,0.27655324,1
1429,156,156,0.5296897,0.27644578,1
1430,89,96,0.5284963,0.27460977,1
1431,158,159,0.52716446,0.27256072,1
1432,143,181,0.52492106,0.2691093,1
1433,142,191,0.5213303,0.2635851,1
1434,141,185,0.52007353,0.26165158,1
1435,49,64,0.51706874,0.25702882,1
1436,79,127,0.51706874,0.25702882,1
1437,143,192,0.5169798,0.256892,1
1438,155,156,0.5166042,0.25631416,1
1439,223,62,0.5151788,0.25412124,1
1440,222,63,0.5151788,0.25412124,1
1441,47,63,0.5149461,0.25376323,1
1442,81,128,0.5149461,0.25376323,1
1443,133,62,0.51489997,0.25369233,1
1444,141,188,0.5148561,0.25362483,1
1445,78,57,0.51396847,0.2522592,1
1446,221,63,0.51361287,0.2517121,1
1447,195,159,0.5134774,0.2515037,1
1448,79,128,0.51345515,0.25146946,1
1449,54,190,0.5134213,0.25141743,1
1450,215,64,0.51335704,0.2513186,1
1451,130,63,0.51333374,0.25128266,1
1452,134,62,0.513139,0.2509831,1
1453,81,127,0.513139,0.2509831,1
1454,51,61,0.51300323,0.25077426,1
1455,160,130,0.51300323,0.25077426,1
1456,52,61,0.51300323,0.25077426,1
1457,161,129,0.51300323,0.25077426,1
1458,137,190,0.51300323,0.25077426,1
1459,161,130,0.51300323,0.25077426,1
1460,221,188,0.51300323,0.25077426,1
1461,139,63,0.51300323,0.25077426,1
1462,138,189,0.51300323,0.25077426,1
1463,222,64,0.51300323,0.25077426,1
1464,73,128,0.51300323,0.25077426,1
1465,245,129,0.51300323,0.25077426,1
1466,223,63,0.51300323,0.25077426,1
1467,224,62,0.51300323,0.25077426,1
1468,137,189,0.51300323,0.25077426,1
1469,51,62,0.51300323,0.25077426,1
1470,74,128,0.51300323,0.25077426,1
1471,136,190,0.51282203,0.25049543,1
1472,220,188,0.51282203,0.25049543,1
1473,221,64,0.51282203,0.25049543,1
1474,52,190,0.51282203,0.25049543,1
1475,246,129,0.51282203,0.25049543,1
1476,131,192,0.51277155,0.25041777,1
1477,46,189,0.51277155,0.25041777,1
1478,167,129,0.51277155,0.25041777,1
1479,217,193,0.51277155,0.25041777,1
1480,48,192,0.512748,0.25038162,1
1481,130,62,0.51259506,0.25014624,1
1482,51,63,0.51257235,0.2501113,1
1483,46,190,0.51257235,0.2501113,1
1484,223,61,0.5124814,0.24997142,1
1485,50,63,0.5124814,0.24997142,1
1486,54,189,0.5124814,0.24997142,1
1487,44,191,0.51245403,0.24992934,1
1488,217,63,0.5124359,0.24990143,1
1489,49,191,0.51236767,0.24979642,1
1490,135,61,0.51215124,0.24946342,1
1491,135,62,0.51215124,0.24946342,1
1492,48,189,0.51203716,0.2492879,1
1493,50,190,0.5120257,0.24927035,1
1494,220,65,0.5120257,0.24927035,1
1495,163,128,0.5120257,0.24927035,1
1496,47,64,0.5120257,0.24927035,1
1497,48,191,0.5120257,0.24927035,1
1498,135,191,0.5120257,0.24927035,1
1499,51,191,0.5120257,0.24927035,1
1500,247,128,0.5120257,0.24927035,1
1501,219,191,0.5120257,0.24927035,1
1502,133,63,0.5120029,0.24923523,1
1503,77,127,0.5120029,0.24923523,1
1504,139,189,0.5119115,0.24909464,1
1505,52,62,0.5119115,0.24909464,1
1506,137,191,0.5119115,0.24909464,1
1507,53,191,0.5119115,0.24909464,1
1508,138,190,0.5119115,0.24909464,1
1509,225,62,0.5119115,0.24909464,1
1510,223,64,0.5119115,0.24909464,1
1511,222,65,0.5119115,0.24909464,1
1512,139,64,0.5119115,0.24909464,1
1513,221,189,0.5119115,0.24909464,1
1514,160,129,0.5119115,0.24909464,1
1515,161,128,0.5119115,0.24909464,1
1516,162,130,0.51180863,0.24893636,1
1517,136,189,0.51180863,0.24893636,1
1518,75,128,0.51180863,0.24893636,1
1519,216,63,0.5117514,0.24884836,1
1520,137,64,0.5117171,0.24879554,1
1521,78,128,0.5117171,0.24879554,1
1522,132,63,0.51168275,0.24874273,1
1523,50,64,0.51168275,0.24874273,1
1524,132,191,0.511637,0.24867225,1
1525,243,129,0.511637,0.24867225,1
1526,55,190,0.511637,0.24867225,1
1527,78,127,0.511637,0.24867225,1
1528,48,62,0.511637,0.24867225,1
1529,218,192,0.511637,0.24867225,1
1530,153,158,0.5115857,0.24859346,1
1531,43,191,0.5115675,0.24856532,1
1532,128,63,0.5115675,0.24856532,1
1533,138,64,0.5115109,0.24847832,1
1534,220,189,0.5114306,0.24835478,1
1535,162,128,0.5114306,0.24835478,1
1536,246,128,0.5114306,0.24835478,1
1537,221,65,0.5114306,0.24835478,1
1538,78,129,0.5113503,0.24823116,1
1539,49,190,0.5112928,0.24814284,1
1540,212,64,0.51127034,0.24810821,1
1541,224,191,0.5112239,0.24803677,1
1542,55,189,0.5111089,0.24785982,1
1543,136,61,0.5111089,0.24785982,1
1544,224,61,0.5111089,0.24785982,1
1545,221,190,0.5111089,0.24785982,1
1546,139,62,0.5111089,0.24785982,1
1547,222,61,0.5111089,0.24785982,1
1548,225,190,0.5111089,0.24785982,1
1549,73,129,0.5111089,0.24785982,1
1550,138,188,0.5111089,0.24785982,1
1551,160,131,0.5111089,0.24785982,1
1552,245,130,0.5111089,0.24785982,1
1553,77,129,0.5111089,0.24785982,1
1554,51,64,0.51106286,0.24778898,1
1555,75,127,0.51106286,0.24778898,1
1556,73,127,0.51094764,0.2476118,1
1557,51,60,0.51094764,0.2476118,1
1558,74,129,0.51094764,0.2476118,1
1559,161,131,0.51094764,0.2476118,1
1560,221,61,0.51083237,0.24743444,1
1561,220,187,0.51083237,0.24743444,1
1562,138,62,0.51083237,0.24743444,1
1563,246,130,0.51083237,0.24743444,1
1564,52,189,0.51083237,0.24743444,1
1565,49,189,0.51064765,0.24715029,1
1566,163,130,0.51060146,0.24707918,1
1567,135,189,0.51060146,0.24707918,1
1568,79,130,0.51060146,0.24707918,1
1569,222,191,0.51060146,0.24707918,1
1570,221,192,0.51060146,0.24707918,1
1571,49,61,0.51060146,0.24707918,1
1572,52,65,0.51060146,0.24707918,1
1573,47,62,0.51060146,0.24707918,1
1574,76,128,0.51060146,0.24707918,1
1575,81,129,0.51060146,0.24707918,1
1576,219,193,0.5105899,0.2470614,1
1577,50,192,0.5105899,0.2470614,1
1578,49,65,0.5105899,0.2470614,1
1579,79,126,0.5105899,0.2470614,1
1580,133,61,0.5105668,0.24702585,1
1581,133,188,0.5105668,0.24702585,1
1582,218,64,0.5105668,0.24702585,1
1583,247,126,0.5105668,0.24702585,1
1584,134,64,0.5105668,0.24702585,1
1585,165,129,0.5105668,0.24702585,1
1586,163,126,0.5105668,0.24702585,1
1587,133,192,0.5105668,0.24702585,1
1588,75,131,0.51053214,0.24697249,1
1589,217,61,0.51053214,0.24697249,1
1590,218,62,0.51053214,0.24697249,1
1591,54,61,0.51053214,0.24697249,1
1592,223,188,0.51053214,0.24697249,1
1593,164,127,0.51053214,0.24697249,1
1594,141,63,0.51053214,0.24697249,1
1595,218,188,0.51053214,0.24697249,1
1596,219,62,0.51053214,0.24697249,1
1597,54,191,0.51053214,0.24697249,1
1598,134,190,0.51053214,0.24697249,1
1599,133,190,0.51053214,0.24697249,1
1600,132,189,0.51053214,0.24697249,1
1601,244,128,0.51053214,0.24697249,1
1602,140,189,0.51053214,0.24697249,1
1603,133,65,0.51053214,0.24697249,1
1604,164,129,0.51053214,0.24697249,1
1605,53,64,0.5103006,0.24661629,1
1606,78,131,0.5103006,0.24661629,1
1607,53,60,0.5102774,0.24658063,1
1608,46,64,0.5102774,0.24658063,1
1609,226,190,0.5102774,0.24658063,1
1610,139,188,0.5102774,0.24658063,1
1611,225,61,0.5102774,0.24658063,1
1612,56,189,0.5102774,0.24658063,1
1613,72,129,0.5102774,0.24658063,1
1614,159,131,0.5102774,0.24658063,1
1615,124,65,0.510194,0.24645235,1
1616,44,190,0.51016724,0.24641113,1
1617,51,189,0.5100221,0.24618788,1
1618,219,187,0.5100221,0.24618788,1
1619,220,61,0.5100221,0.24618788,1
1620,49,192,0.5098477,0.24591959,1
1621,166,130,0.5098477,0.24591959,1
1622,48,65,0.5098477,0.24591959,1
1623,211,191,0.5097726,0.24580403,1
1624,86,128,0.5097726,0.24580403,1
1625,88,129,0.5097726,0.24580403,1
1626,126,66,0.5097726,0.24580403,1
1627,224,186,0.5097313,0.2457405,1
1628,227,60,0.5097313,0.2457405,1
1629,223,190,0.5097313,0.2457405,1
1630,50,60,0.5097313,0.2457405,1
1631,162,131,0.5097313,0.2457405,1
1632,75,129,0.5097313,0.2457405,1
1633,157,132,0.5097313,0.2457405,1
1634,136,188,0.5097313,0.2457405,1
1635,140,61,0.50971967,0.24572259,1
1636,53,59,0.50971967,0.24572259,1
1637,222,186,0.50971967,0.24572259,1
1638,142,61,0.50971967,0.24572259,1
1639,56,188,0.50971967,0.24572259,1
1640,54,188,0.50971967,0.24572259,1
1641,72,130,0.50971967,0.24572259,1
1642,226,189,0.50971967,0.24572259,1
1643,57,62,0.50971967,0.24572259,1
1644,139,187,0.50971967,0.24572259,1
1645,244,131,0.50971967,0.24572259,1
1646,159,129,0.50969636,0.24568674,1
1647,54,65,0.50969636,0.24568674,1
1648,55,65,0.50969636,0.24568674,1
1649,224,64,0.50969636,0.24568674,1
