cover_name,source_group,image_role,variant,label,mean_intensity,std_intensity,median_intensity,mad_intensity,lsb_mean,lsb_h_agreement,lsb_v_agreement,pair_balance_mean,pair_balance_std,pair_balance_max,pair_mass_std,residual_mean,residual_std,residual_mean_abs,residual_skew,residual_excess_kurtosis,lap_mean,lap_std,lap_mean_abs,lap_skew,lap_excess_kurtosis,grad_mean,grad_std,grad_skew,grad_excess_kurtosis,coarse_hist_bin_00,coarse_hist_bin_01,coarse_hist_bin_02,coarse_hist_bin_03,coarse_hist_bin_04,coarse_hist_bin_05,coarse_hist_bin_06,coarse_hist_bin_07,coarse_hist_bin_08,coarse_hist_bin_09,coarse_hist_bin_10,coarse_hist_bin_11,coarse_hist_bin_12,coarse_hist_bin_13,coarse_hist_bin_14,coarse_hist_bin_15
00014.png,00014.png,cover,whitened_payload,0,118.26779174804688,55.358211517333984,115.0,41.0,0.500762939453125,0.5142616421568628,0.5254442401960784,0.0003063678741455078,0.000266521580930703,0.001708984375,0.004127163088627961,0.0019989013671875,2.107464822111919,1.3902206420898438,-0.1302480608184951,5.6686822199801785,0.00799560546875,8.429859288447677,5.560882568359375,-0.1302480608184951,5.6686822199801785,6.982290714539886,6.591004600068201,2.37547639349109,8.079469065288913,0.0042266845703125,0.04150390625,0.0650787353515625,0.07049560546875,0.0905303955078125,0.1132354736328125,0.0962066650390625,0.0995635986328125,0.0894775390625,0.080230712890625,0.0659027099609375,0.0685272216796875,0.05120849609375,0.0339508056640625,0.016448974609375,0.0134124755859375
00014.png,00014.png,stego,whitened_payload,1,118.26779174804688,55.34773635864258,115.0,41.0,0.49957275390625,0.5128829656862746,0.5250765931372549,0.0003151893615722656,0.00026342437127607505,0.001678466796875,0.004128896580051405,0.0019989013671875,2.1013255636646386,1.3867568969726562,-0.13951175966294932,5.7002791731996645,0.00799560546875,8.405302254658555,5.547027587890625,-0.13951175966294932,5.7002791731996645,6.977527850704064,6.56063458952698,2.356668804877112,7.979551171593702,0.0042266845703125,0.041473388671875,0.065032958984375,0.0704803466796875,0.09063720703125,0.1131744384765625,0.0962677001953125,0.0996246337890625,0.0894775390625,0.0802001953125,0.06591796875,0.0684814453125,0.0512237548828125,0.0339508056640625,0.01641845703125,0.0134124755859375
00015.png,00015.png,cover,whitened_payload,0,105.64332580566406,42.967308044433594,100.0,26.0,0.4999237060546875,0.5801317401960784,0.5908241421568627,0.0003249645233154297,0.0004259898217976288,0.00347900390625,0.006941773010649797,0.000774383544921875,1.6826289116504045,0.9855308532714844,-0.15995914869284708,7.9528874886600605,0.0030975341796875,6.730515646601618,3.9421234130859375,-0.15995914869284708,7.9528874886600605,4.771485932002179,6.025922110316116,2.3193074847357966,6.772644197737822,0.0063323974609375,0.0204315185546875,0.051788330078125,0.073028564453125,0.133880615234375,0.1640625,0.14892578125,0.1374359130859375,0.0577239990234375,0.0681610107421875,0.0562744140625,0.0485382080078125,0.0290679931640625,0.00372314453125,0.0006256103515625,0.0
00015.png,00015.png,stego,whitened_payload,1,105.643310546875,42.956050872802734,100.0,26.0,0.501068115234375,0.5795496323529412,0.5901807598039216,0.0003228187561035156,0.0004407066668317299,0.00360107421875,0.006941577529581864,0.000774383544921875,1.67660406118411,0.9819145202636719,-0.15670740091791543,8.01537899845771,0.0030975341796875,6.70641624473644,3.9276580810546875,-0.15670740091791543,8.01537899845771,4.7662896445881415,5.996207680273746,2.2965434728203133,6.627843257080819,0.006317138671875,0.0203857421875,0.051727294921875,0.0731201171875,0.133880615234375,0.16412353515625,0.1489105224609375,0.1373748779296875,0.0577850341796875,0.0682830810546875,0.056182861328125,0.048553466796875,0.029022216796875,0.0037078857421875,0.0006256103515625,0.0
00016.png,00016.png,cover,whitened_payload,0,99.81123352050781,61.26523971557617,108.0,61.0,0.5003814697265625,0.5407015931372549,0.5555759803921568,0.0004508495330810547,0.000780527190687437,0.0050201416015625,0.0070988064661018585,0.00042724609375,1.8711655658725297,1.1387176513671875,-0.12071749878917781,10.206845489039214,0.001708984375,7.484662263490119,4.55487060546875,-0.12071749878917781,10.206845489039214,5.608030135988884,7.233410136457499,3.3503975453419046,15.732831463217245,0.0503997802734375,0.196502685546875,0.0630035400390625,0.0351409912109375,0.0386199951171875,0.055419921875,0.08123779296875,0.0978240966796875,0.0919036865234375,0.0593414306640625,0.1012115478515625,0.08831787109375,0.0402679443359375,0.0008087158203125,0.0,0.0
00016.png,00016.png,stego,whitened_payload,1,99.81124877929688,61.25456619262695,108.0,61.0,0.499725341796875,0.5402420343137255,0.5543811274509803,0.00046181678771972656,0.0007781923620502056,0.0049896240234375,0.007094531885234127,0.00042724609375,1.8645690200609704,1.1358184814453125,-0.12138690738462121,10.16158708814453,0.001708984375,7.4582760802438814,4.54327392578125,-0.12138690738462121,10.16158708814453,5.603492254988851,7.203197446825779,3.3342849584567067,15.599702566726005,0.0503692626953125,0.1964874267578125,0.0629119873046875,0.0352325439453125,0.0385589599609375,0.0556182861328125,0.081207275390625,0.0977935791015625,0.091949462890625,0.0594024658203125,0.1011505126953125,0.0882415771484375,0.0402679443359375,0.0008087158203125,0.0,0.0
00020.png,00020.png,cover,whitened_payload,0,83.42884826660156,57.65272521972656,68.0,41.0,0.4991912841796875,0.5365655637254902,0.5508731617647059,0.00039649009704589844,0.0008166949342487579,0.00787353515625,0.005521547645568817,-0.00196075439453125,1.9940119672741772,1.2387008666992188,0.40149851714150203,12.731692997116443,-0.007843017578125,7.976047869096709,4.954803466796875,0.40149851714150203,12.731692997116443,5.759440920079214,6.620920170651916,3.1047549554507428,16.166096527040942,0.1013031005859375,0.107147216796875,0.159942626953125,0.1012420654296875,0.0871734619140625,0.0623321533203125,0.060943603515625,0.0550537109375,0.051849365234375,0.0630950927734375,0.0646209716796875,0.0532989501953125,0.028045654296875,0.00323486328125,0.0003509521484375,0.0003662109375
00020.png,00020.png,stego,whitened_payload,1,83.42886352539062,57.643348693847656,68.0,41.0,0.500213623046875,0.5356158088235294,0.5505667892156862,0.0003936290740966797,0.0008127126341320061,0.007904052734375,0.005521070274049685,-0.00196075439453125,1.986834578698766,1.2332763671875,0.40960751504943765,12.959081670841643,-0.007843017578125,7.947338314795064,4.93310546875,0.40960751504943765,12.959081670841643,5.754371375200208,6.590322674637796,3.096891050794828,16.21450947573916,0.1012420654296875,0.1070404052734375,0.160003662109375,0.10125732421875,0.0872039794921875,0.0624237060546875,0.0610198974609375,0.054962158203125,0.051910400390625,0.0630035400390625,0.0646514892578125,0.05328369140625,0.028045654296875,0.0032501220703125,0.000335693359375,0.0003662109375
00021.png,00021.png,cover,whitened_payload,0,114.4566650390625,56.5223503112793,106.0,41.0,0.504791259765625,0.546875,0.5595741421568627,0.000469207763671875,0.0008645866396193979,0.0088348388671875,0.005436382610596622,0.00077056884765625,1.8589778129409866,1.0972061157226562,0.297426704798005,11.19547312564529,0.003082275390625,7.4359112517639465,4.388824462890625,0.297426704798005,11.19547312564529,5.380086090396617,6.878678417467227,3.267985985274569,14.450302401861215,0.002227783203125,0.052642822265625,0.0582122802734375,0.0831298828125,0.130401611328125,0.1092529296875,0.091949462890625,0.0741119384765625,0.0864715576171875,0.107330322265625,0.049896240234375,0.0201873779296875,0.0302276611328125,0.05865478515625,0.0452880859375,1.52587890625e-05
00021.png,00021.png,stego,whitened_payload,1,114.4566650390625,56.51305389404297,106.0,41.0,0.504119873046875,0.5469975490196078,0.5595128676470589,0.00046181678771972656,0.0008633960409623925,0.0088348388671875,0.00543812791539827,0.00077056884765625,1.8520047273442601,1.0942459106445312,0.29473318639311996,11.25881033904086,0.003082275390625,7.4080189093770406,4.376983642578125,0.29473318639311996,11.25881033904086,5.374570159970062,6.848740024888466,3.2526639016477414,14.332631630880243,0.002227783203125,0.0526123046875,0.058074951171875,0.0831451416015625,0.1304168701171875,0.1094512939453125,0.09185791015625,0.07421875,0.0864410400390625,0.1072845458984375,0.0499420166015625,0.0202178955078125,0.030181884765625,0.0586395263671875,0.0452728271484375,1.52587890625e-05
00022.png,00022.png,cover,whitened_payload,0,106.77073669433594,51.43621063232422,100.0,38.0,0.4980621337890625,0.5166513480392156,0.5272518382352941,0.00029277801513671875,0.0002673742920391889,0.001678466796875,0.0051459583902891655,0.00102996826171875,3.1673619358461114,1.9108657836914062,0.6517436299020172,8.136585775974945,0.004119873046875,12.669447743384445,7.643463134765625,0.6517436299020172,8.136585775974945,8.501427620777577,9.399135441497851,2.1520356006354477,5.501186539731421,0.00616455078125,0.04766845703125,0.0637054443359375,0.1094818115234375,0.1298828125,0.1152496337890625,0.0945892333984375,0.087310791015625,0.0849456787109375,0.0811920166015625,0.0700225830078125,0.06109619140625,0.021392822265625,0.008819580078125,0.00787353515625,0.0106048583984375
00022.png,00022.png,stego,whitened_payload,1,106.77073669433594,51.42194747924805,100.0,38.0,0.4980621337890625,0.5164675245098039,0.5268535539215686,0.0002655982971191406,0.0002619216638253822,0.001617431640625,0.0051476636450269045,0.00102996826171875,3.154731443741944,1.9028778076171875,0.6563215587701993,8.181983627637171,0.004119873046875,12.618925774967776,7.61151123046875,0.6563215587701993,8.181983627637171,8.493528774066363,9.36297152246254,2.1380996490202073,5.424480190888467,0.00616455078125,0.0476531982421875,0.0636444091796875,0.109466552734375,0.1299591064453125,0.1151885986328125,0.0947113037109375,0.0873565673828125,0.0849151611328125,0.0811614990234375,0.069976806640625,0.0611572265625,0.02142333984375,0.008880615234375,0.007781982421875,0.01055908203125
00023.png,00023.png,cover,whitened_payload,0,84.40658569335938,43.982025146484375,87.0,25.0,0.49957275390625,0.6161764705882353,0.6153952205882353,0.0006191730499267578,0.0010627417435635866,0.005859375,0.008348221151074283,0.00048828125,2.011985568527582,1.1551284790039062,-0.44805250219363413,9.606576540953323,0.001953125,8.047942274110328,4.620513916015625,-0.44805250219363413,9.606576540953323,5.240343805530756,7.302442175337099,2.175655881607306,5.58504672443066,0.0655975341796875,0.1049346923828125,0.0545654296875,0.05816650390625,0.1126556396484375,0.236907958984375,0.1298370361328125,0.0788726806640625,0.0509185791015625,0.0472564697265625,0.0441741943359375,0.0120086669921875,0.0024871826171875,0.000732421875,0.0004730224609375,0.0004119873046875
00023.png,00023.png,stego,whitened_payload,1,84.40658569335938,43.96842575073242,87.0,25.0,0.49981689453125,0.6153799019607843,0.6162224264705882,0.0006229877471923828,0.0010638699453109149,0.0059967041015625,0.00835110942990621,0.00048828125,2.0024712910778986,1.1493148803710938,-0.45013112968339236,9.657295709387999,0.001953125,8.009885164311594,4.597259521484375,-0.45013112968339236,9.657295709387999,5.234682037125822,7.271622425528487,2.15729120481314,5.469253282056734,0.0655364990234375,0.1047821044921875,0.0546875,0.0581817626953125,0.1126708984375,0.2369537353515625,0.1298065185546875,0.0789794921875,0.051025390625,0.047149658203125,0.04412841796875,0.011993408203125,0.0025177001953125,0.000701904296875,0.0004730224609375,0.0004119873046875
