rank,row,col,utility,suitability,basis_match,block_row,block_col
612,159,189,0.719442,0.56837237,1,9,11
613,178,208,0.7193279,0.56819683,1,11,13
614,85,66,0.7191756,0.5679624,1,5,4
615,157,171,0.7188996,0.5675379,1,9,10
616,155,190,0.7188282,0.56742805,1,9,11
617,75,84,0.71878076,0.567355,1,4,5
618,181,158,0.718408,0.5667815,1,11,9
619,151,179,0.71839345,0.56675917,1,9,11
620,74,65,0.71791613,0.5660248,1,4,4
621,178,161,0.71782386,0.5658829,1,11,10
622,179,208,0.7177098,0.5657074,1,11,13
623,173,211,0.7169807,0.56458575,1,10,13
624,173,212,0.7169695,0.5645685,1,10,13
625,166,178,0.71645033,0.56376976,1,10,11
626,182,193,0.71636087,0.56363213,1,11,12
627,97,89,0.7163583,0.56362814,1,6,5
628,88,64,0.716068,0.5631816,1,5,4
629,150,197,0.715914,0.56294465,1,9,12
630,166,197,0.7156912,0.56260186,1,10,12
631,76,62,0.71410215,0.56015724,1,4,3
632,101,87,0.7140491,0.5600755,1,6,5
633,73,65,0.7139764,0.55996376,1,4,4
634,177,160,0.7133204,0.5589545,1,11,10
635,183,181,0.71325016,0.5588465,1,11,11
636,95,90,0.71311355,0.5586362,1,5,5
637,172,164,0.7129929,0.5584507,1,10,10
638,167,172,0.71291584,0.5583321,1,10,10
639,180,174,0.71278125,0.558125,1,11,10
640,171,183,0.7125901,0.5578309,1,10,11
641,165,197,0.7121078,0.55708885,1,10,12
642,171,200,0.7120873,0.55705744,1,10,12
643,165,157,0.7119727,0.5568812,1,10,9
644,180,160,0.7119278,0.556812,1,11,10
645,193,161,0.7118405,0.55667776,1,12,10
646,177,176,0.71167195,0.5564185,1,11,11
647,171,199,0.71136606,0.5559478,1,10,12
648,108,74,0.7111577,0.55562717,1,6,4
649,88,63,0.71115196,0.55561846,1,5,3
650,97,90,0.7108452,0.55514646,1,6,5
651,151,175,0.7107049,0.55493075,1,9,10
652,147,170,0.71042544,0.5545007,1,9,10
653,180,194,0.71042013,0.5544926,1,11,12
654,87,90,0.7103039,0.55431366,1,5,5
655,95,78,0.71002436,0.5538836,1,5,4
656,170,198,0.7098545,0.55362236,1,10,12
657,170,160,0.7097082,0.55339724,1,10,10
658,156,161,0.70956206,0.5531724,1,9,10
659,148,172,0.70897645,0.5522715,1,9,10
660,178,206,0.7089721,0.55226475,1,11,12
661,88,59,0.7084793,0.55150664,1,5,3
662,150,172,0.7081537,0.5510058,1,9,10
663,146,196,0.7079886,0.55075175,1,9,12
664,160,168,0.707873,0.5505739,1,10,10
665,87,70,0.70781076,0.55047816,1,5,4
666,189,203,0.70776415,0.5504064,1,11,12
667,194,188,0.7072113,0.5495559,1,12,11
668,192,205,0.7070633,0.54932827,1,12,12
669,102,88,0.7068975,0.5490731,1,6,5
670,155,163,0.7068522,0.54900336,1,9,10
671,150,171,0.70678717,0.54890335,1,9,10
672,100,91,0.70673156,0.5488178,1,6,5
673,200,200,0.7064346,0.54836094,1,12,12
674,89,90,0.7062291,0.54804474,1,5,5
675,88,88,0.7060097,0.54770726,1,5,5
676,161,199,0.7057036,0.5472363,1,10,12
677,101,61,0.705647,0.5471493,1,6,3
678,162,192,0.7055839,0.54705215,1,10,12
679,201,178,0.7054863,0.546902,1,12,11
680,164,171,0.7054374,0.5468268,1,10,10
681,185,167,0.70540476,0.5467766,1,11,10
682,169,198,0.70529175,0.5466028,1,10,12
683,202,180,0.705269,0.5465677,1,12,11
684,91,94,0.70520484,0.54646903,1,5,5
685,181,179,0.7051193,0.5463374,1,11,11
686,98,60,0.70511127,0.546325,1,6,3
687,154,189,0.7048785,0.545967,1,9,11
688,102,76,0.70442224,0.545265,1,6,4
689,174,210,0.70440257,0.54523474,1,10,13
690,84,58,0.7043141,0.5450986,1,5,3
691,177,192,0.70411694,0.54479533,1,11,12
692,91,95,0.7033453,0.5436081,1,5,5
693,184,169,0.7032998,0.5435382,1,11,10
694,172,188,0.7030901,0.5432156,1,10,11
695,160,165,0.703014,0.5430985,1,10,10
696,159,185,0.7028631,0.5428663,1,9,11
697,181,173,0.7028523,0.5428497,1,11,10
698,161,200,0.7024778,0.5422736,1,10,12
699,178,177,0.7024487,0.5422288,1,11,11
700,70,84,0.7023317,0.5420488,1,4,5
701,150,177,0.70177054,0.54118544,1,9,11
702,83,70,0.70150834,0.5407821,1,5,4
703,194,174,0.7011764,0.5402714,1,12,10
704,156,202,0.70091224,0.53986496,1,9,12
705,163,168,0.700673,0.5394969,1,10,10
706,172,165,0.7006643,0.5394835,1,10,10
707,180,177,0.7004404,0.53913915,1,11,11
708,175,179,0.70020044,0.5387699,1,10,11
709,197,196,0.7000355,0.5385162,1,12,12
710,75,65,0.700035,0.5385153,1,4,4
711,108,80,0.69989175,0.53829503,1,6,5
712,162,169,0.6998149,0.5381768,1,10,10
713,159,203,0.6996893,0.5379836,1,9,12
714,178,193,0.6996815,0.5379716,1,11,12
715,157,157,0.69962126,0.5378789,1,9,9
716,194,163,0.69958293,0.5378199,1,12,10
717,198,171,0.6994208,0.5375705,1,12,10
718,93,94,0.69927883,0.5373521,1,5,5
719,193,165,0.6991098,0.537092,1,12,10
720,76,65,0.6986589,0.5363983,1,4,4
721,176,161,0.69864494,0.53637683,1,11,10
722,182,173,0.6985754,0.53626984,1,11,10
723,168,157,0.69811165,0.5355564,1,10,9
724,190,166,0.69800746,0.53539616,1,11,10
725,197,191,0.69760394,0.5347753,1,12,11
726,181,197,0.69738615,0.5344403,1,11,12
727,187,165,0.6970173,0.5338728,1,11,10
728,196,199,0.69699645,0.5338407,1,12,12
729,169,182,0.6968162,0.53356344,1,10,11
730,193,205,0.69678986,0.5335229,1,12,12
731,197,197,0.69673014,0.533431,1,12,12
732,191,179,0.69656104,0.5331709,1,11,11
733,191,205,0.69636834,0.53287435,1,11,12
734,105,85,0.6962215,0.53264844,1,6,5
735,161,207,0.6959134,0.53217447,1,10,12
736,168,156,0.6956473,0.5317651,1,10,9
