split_index,feature,importance
13,coarse_hist_bin_13,0.013522089627748752
13,coarse_hist_bin_14,0.013396385029786795
13,coarse_hist_bin_15,0.010107252507590163
14,mean_intensity,0.013547723768534936
14,std_intensity,0.019933864002805064
14,median_intensity,0.004799629102266732
14,mad_intensity,0.010922277725149433
14,lsb_mean,0.1934632902451946
14,lsb_h_agreement,0.02307009019358713
14,lsb_v_agreement,0.025558971380145512
14,pair_balance_mean,0.03648390826856512
14,pair_balance_std,0.022988059126312053
14,pair_balance_max,0.016970402768613627
14,pair_mass_std,0.023713172181760524
14,residual_mean,0.006482878860582702
14,residual_std,0.019352671392248458
14,residual_mean_abs,0.014254932172153269
14,residual_skew,0.024207949084164158
14,residual_excess_kurtosis,0.021709480521096922
14,lap_mean,0.004039869228901092
14,lap_std,0.020466809925766365
14,lap_mean_abs,0.020087654565040778
14,lap_skew,0.023427354957949675
14,lap_excess_kurtosis,0.022542827016688884
14,grad_mean,0.021483037360793586
14,grad_std,0.0141516808411441
14,grad_skew,0.025303907047773848
14,grad_excess_kurtosis,0.022106362095273106
14,coarse_hist_bin_00,0.01849488134441652
14,coarse_hist_bin_01,0.02140242175174003
14,coarse_hist_bin_02,0.029385411536670982
14,coarse_hist_bin_03,0.020096480663491914
14,coarse_hist_bin_04,0.02008883071703628
14,coarse_hist_bin_05,0.02887377683282206
14,coarse_hist_bin_06,0.019971454078748885
14,coarse_hist_bin_07,0.025054002399860317
14,coarse_hist_bin_08,0.024134988741551715
14,coarse_hist_bin_09,0.02330196109765071
14,coarse_hist_bin_10,0.030325327981337268
14,coarse_hist_bin_11,0.029943707098488908
14,coarse_hist_bin_12,0.019094736358549445
14,coarse_hist_bin_13,0.013480739162042137
14,coarse_hist_bin_14,0.014631262297714812
14,coarse_hist_bin_15,0.01065121410536635
15,mean_intensity,0.013145714637238395
15,std_intensity,0.015075497696874732
15,median_intensity,0.003194602829187733
15,mad_intensity,0.0075598384216261005
15,lsb_mean,0.21029017285790444
15,lsb_h_agreement,0.020401298552334565
15,lsb_v_agreement,0.024442235592716265
15,pair_balance_mean,0.0334362348154043
15,pair_balance_std,0.027543795792538645
15,pair_balance_max,0.027417635664762616
15,pair_mass_std,0.019478166984172336
15,residual_mean,0.008194058934718518
15,residual_std,0.020795344752719123
15,residual_mean_abs,0.013400918348808587
15,residual_skew,0.022877901503590047
15,residual_excess_kurtosis,0.024543969467312358
15,lap_mean,0.004774747968292247
15,lap_std,0.02297721677717002
15,lap_mean_abs,0.019724069543660037
15,lap_skew,0.02393184753042902
15,lap_excess_kurtosis,0.02478955183524776
15,grad_mean,0.016185882148421725
15,grad_std,0.015709459489559846
15,grad_skew,0.02099254349074444
15,grad_excess_kurtosis,0.027079958884006078
15,coarse_hist_bin_00,0.01553315407870154
15,coarse_hist_bin_01,0.018074215917101753
15,coarse_hist_bin_02,0.024277575396366057
15,coarse_hist_bin_03,0.02597734206488549
15,coarse_hist_bin_04,0.02930805216106
15,coarse_hist_bin_05,0.023537928280957004
15,coarse_hist_bin_06,0.01768924673247013
15,coarse_hist_bin_07,0.014521024648719233
15,coarse_hist_bin_08,0.02751169100733446
15,coarse_hist_bin_09,0.025250328318979068
15,coarse_hist_bin_10,0.024035385164198703
15,coarse_hist_bin_11,0.024275316788586552
15,coarse_hist_bin_12,0.02059286944761282
15,coarse_hist_bin_13,0.018030251613242464
